gene_id	gene_name	H2	H27	H45	H47	H56	H74	H87	H91
ENSG00000177192	PUS1	45.001	139	255	61.001	45	144.999	55	70.001
ENSG00000177340	FLJ13224	0	0	0	0	0	1	0	6
ENSG00000177359	ENSG00000177359	7.778	15.646	3.382	0	0	2.204	6.1	0
ENSG00000177406	NINJ2-AS1	255	234	229	515	324	170	246	124
ENSG00000177425	PAWR	102	138	398	94	74	120	63	126.001
ENSG00000177575	CD163	1447.999	275	378.001	1945	1754	233	1138.001	297
ENSG00000177586	OR7E149P	0	0	0	0	0	0	0	0
ENSG00000177627	C12orf54	0	0	0	0	0	0	0	6
ENSG00000177675	CD163L1	11.001	8	9	15	19	7	6	28
ENSG00000177875	CCDC184	0	0	1	0	0	0	1	16
ENSG00000177889	UBE2N	526	672	1433	515.999	392	795	401.999	482.001
ENSG00000177938	CAPZA3	0	0	0	0	0	0	0	2
ENSG00000177981	ASB8	499	265.001	664.999	756.998	501.999	406.999	606	273
ENSG00000177990	DPY19L2	15	23	60	9	0	33.001	19	24.999
ENSG00000178401	DNAJC22	0	1	2	0	0	0	0	43
ENSG00000178449	COX14	67.999	80	107	70.001	40	93	29	24
ENSG00000178498	DTX3	3	12	27	6	5	12	3	27.999
ENSG00000178878	APOLD1	72.224	31	76	26	87.284	35	21.337	49
ENSG00000178882	RFLNA	0	0	0	0	0	0	0	23
ENSG00000179088	C12orf42	9	21	52	12	7	18	4	23
ENSG00000179104	TMTC2	286	287.999	336.001	263.001	296	294	157.999	239
ENSG00000179195	ZNF664	333	570	936	344	236	539.001	202	421
ENSG00000179256	SMCO3	0	1	0	0	0	0	0	13
ENSG00000179295	PTPN11	805.999	1035.001	1646	1259	667	1099	675.999	651
ENSG00000179520	SLC17A8	1	0	2	2	1	0	1	10
ENSG00000179615	OR2AP1	0	0	0	0	0	0	0	2
ENSG00000179626	OR6C4	0	0	4	0	0	0	0	18
ENSG00000179695	OR6C2	0	0	0	0	1	0	0	6
ENSG00000179715	PCED1B	23	49	100	27	28	54	14	25
ENSG00000179899	PHC1P1	2.136	9.759	18.379	5.978	2.398	6.983	2.199	9.032
ENSG00000179912	R3HDM2	132	164.999	225.999	211	255	152.999	157	128
ENSG00000179919	OR10A7	0	0	1	0	0	0	0	2
ENSG00000179941	BBS10	343	232	509	347	253	282	233	175
ENSG00000180116	C12orf40	0	2	4	2	2	0	0	7
ENSG00000180219	GARIN6	0	0	0	0	0	0	0	4
ENSG00000180263	FGD6	111	124.999	161	77	96	110.999	68.999	183
ENSG00000180318	ALX1	0	0	0	0	0	0	0	1
ENSG00000180481	GLIPR1L2	3	9	7	3	3	6	2	16
ENSG00000180574	EIF2S3B	29	10	13	8	10	12	9	42
ENSG00000180806	HOXC9	0	0	1	1	0	0	0	19
ENSG00000180818	HOXC10	0	0	0	0	0	0	0	13
ENSG00000180861	LINC01559	0	0	0	0	0	0	0	20
ENSG00000180881	CAPS2	29	50	86	17	14	43	11	30
ENSG00000181234	TMEM132C	0	0	3	2	0	1	1	23
ENSG00000181418	DDN	0	0	0	3	1	0	0	29
ENSG00000181852	RNF41	858.999	480	1235	1282.001	822	894	906.001	616.999
ENSG00000181929	PRKAG1	278.104	229.229	493.75	403.352	308.132	323.298	259.348	206.998
ENSG00000182050	MGAT4C	0	0	0	1	1	0	0	35
ENSG00000182196	ARL6IP4	480.405	541.523	968.816	582.42	357.314	831.924	269.251	214.421
ENSG00000182199	SHMT2	206	258.999	750	228	164.999	361.002	147	226
ENSG00000182326	C1S	2	8	17	5	3	2	1	63
ENSG00000182379	NXPH4	0	0	1	0	0	0	0	4
ENSG00000182544	MFSD5	137	135	372	222	162	248	183	185
ENSG00000182782	HCAR2	725.929	101.996	393.99	533.456	939.202	332.433	650.583	288.601
ENSG00000182796	TMEM198B	5	24	41	12	18	23	10.999	10
ENSG00000182870	GALNT9	0	0	2	3	1	3	0	53
ENSG00000182993	C12orf60	3	18	15	3	4	3	1	14
ENSG00000183150	GPR19	10	19	22	8	7	17	7	28
ENSG00000183160	TMEM119	10	2	7	14	35	1	8	13
ENSG00000183273	CCDC60	1	0	0	0	1	0	0	2
ENSG00000183283	DAZAP2	3759.001	1735.999	3483.001	7263.002	5347.999	2648	6205	3079
ENSG00000183395	PMCH	0	0	0	0	0	0	0	0
ENSG00000183495	EP400	126.999	364.998	524.724	193	177.837	266.999	94.661	235.001
ENSG00000183542	KLRC4	55.693	226.938	166.494	40.6	105.346	162.438	18.112	41.091
ENSG00000183735	TBK1	1009.998	612.999	835	1225.002	870.001	719	848.001	448
ENSG00000183935	HTR7P1	97	46	110	122	48	108	51	87
ENSG00000183955	KMT5A	113	101.999	117	121.999	133	119	80	69.999
ENSG00000184047	DIABLO	240.795	304	541.143	386	189	374	173.156	251
ENSG00000184209	SNRNP35	189.999	141	271	280	202	205.001	208	155
ENSG00000184271	POU6F1	18	61	125	16	22	61	22	49
ENSG00000184293	CLECL1	10	33	27	10	4	17	5	18
ENSG00000184344	GDF3	0	2	0	0	0	0	1	4
ENSG00000184445	KNTC1	326.999	736.998	799.001	421	306	457	248	207
ENSG00000184574	LPAR5	17	63	139	48	32	43	23	52
ENSG00000184575	XPOT	483.001	933.001	1246.001	546	362	782	341	480.999
ENSG00000184613	NELL2	354.999	686	2715.999	334.001	173	1061	183.999	428.001
ENSG00000184752	NDUFA12	240	273.001	569.999	179.001	148	411.999	151	294
ENSG00000184954	OR6C70	2	0	0	0	0	0	0	1
ENSG00000184967	NOC4L	4	15	31	7	9	18	8	13
ENSG00000184992	BRI3BP	314	401	807	406	235	531.001	271.999	359.001
ENSG00000185046	ANKS1B	3	7	2	2	0	0	0	18
ENSG00000185069	KRT76	0	0	3	0	0	0	0	19
ENSG00000185163	DDX51	19	28.999	99.999	28	24.001	45.999	15	68
ENSG00000185306	C12orf56	0	0	0	0	1	0	0	13
ENSG00000185344	ATP6V0A2	410.001	698	1377	676.999	396	811.001	334.001	487
ENSG00000185432	METTL7A	1444.523	868.999	1732.385	1382.001	857.001	1100	1024	951.607
ENSG00000185479	KRT6B	0	0	0	0	0	0	0	14.683
ENSG00000185480	PARPBP	27	132.999	53	24.001	9	53	37.999	35
ENSG00000185482	STAC3	31	14	31	45	35	37	18	23
ENSG00000185591	SP1	4790.001	1866.001	3556	6552	6622	2762	5566	3136
ENSG00000185610	DBX2	0	0	1	0	0	0	1	7
ENSG00000185633	NDUFA4L2	2	2	2	0	0	0	0	16
ENSG00000185640	KRT79	1	10	4	1	0	3	21	10
ENSG00000185652	NTF3	0	0	2	0	0	0	0	8
ENSG00000185664	PMEL	0	0	1	1	0	0	0	2
ENSG00000185684	EP400P1	0	0	0	0	0	0	0	0
ENSG00000185821	OR6C76	0	0	0	0	0	0	0	1
ENSG00000185847	LINC01405	0	0	0	1	0	0	3	41
ENSG00000185958	FAM186A	0	0	3	0	0	0	0	42
ENSG00000186049	KRT73	32	0	33	7	7	42	17	12
ENSG00000186076	ENSG00000186076	75.746	46.687	72.129	105.163	64.432	90.718	54.415	32.629
ENSG00000186081	KRT5	0	8	23	1	1	5	0	25
ENSG00000186136	TAS2R42	0	0	0	0	0	0	0	5
ENSG00000186298	PPP1CC	1431.999	1589.999	3125	1783.998	1036	1970	1126	1048.002
ENSG00000186442	KRT3	0	0	0	0	0	0	0	18
ENSG00000186452	TMPRSS12	1	0	0	0	0	0	0	12
ENSG00000186666	BCDIN3D	68	97	213	75	64	115	46	91.487
ENSG00000186710	CFAP73	0	0	4	0	0	0	0	5
ENSG00000186815	TPCN1	16	70	103	34	29	41	21	63.001
ENSG00000186897	C1QL4	0	0	1	0	0	0	0	9
ENSG00000186908	ZDHHC17	2593	1196	1952.999	3147.998	2939.001	1464.999	1921.998	673
ENSG00000187109	NAP1L1	1053	1667	2829	957.002	606.001	1414.001	551.001	756
ENSG00000187166	H1-7	0	1	1	0	0	1	0	14
ENSG00000187510	PLEKHG7	13	36	28	5	5	11	11	39
ENSG00000187569	DPPA3	0	0	1	0	0	0	0	3
ENSG00000187778	MCRS1	51	108	148.001	116.001	69	108	70	38.001
ENSG00000187848	P2RX2	0	0	0	0	0	0	0	2
ENSG00000187855	ASCL4	1	0	0	1	0	0	0	31
ENSG00000187857	OR6C75	1	0	0	0	0	0	0	12
ENSG00000187950	OVCH1	9	0	0	0	13	1	1	8
ENSG00000188026	RILPL1	73	15	17	71.999	53	29.999	58	48
ENSG00000188324	OR6C6	0	0	0	0	0	0	0	0
ENSG00000188375	H3-5	15	11	6	13	5	3	23	14
ENSG00000188393	CLEC2A	1	0	0	0	1	0	0	0
ENSG00000188596	CFAP54	96	17	12	62	111.999	12.999	66	32
ENSG00000188646	ENSG00000188646	0	0	0	0	0	0	0	1
ENSG00000188735	TMEM120B	22	33	59	20	15	40	9	49
ENSG00000188906	LRRK2	39943	9089.001	15120.999	77006	46067	20090	49523.996	14171.999
ENSG00000188991	SLC15A5	0	0	0	0	0	0	0	8
ENSG00000189046	ALKBH2	21.999	51	133	23	19.001	72	11	34.999
ENSG00000189079	ARID2	771.001	1065	1654	1219.001	863.001	976	773	845
ENSG00000189182	KRT77	19	0	1	0	0	120	0	22
ENSG00000189238	LINC00943	0	0	2	0	2	0	0	31
ENSG00000196091	MYBPC1	0	0	0	0	1	0	0	6
ENSG00000196243	LINC00615	0	0	0	0	0	0	0	0
ENSG00000196387	ZNF140	169	236	438.001	250	137	277.999	147	147
ENSG00000196458	ZNF605	131.001	222	406	163	174	240	65	150.999
ENSG00000196465	MYL6B	6	11	20	6	5	11	4	16.001
ENSG00000196498	NCOR2	85	132.999	157.001	114	94.999	127.999	57.999	91.999
ENSG00000196510	ANAPC7	313.395	407.336	710.167	464.821	261.07	369.421	263.366	266.145
ENSG00000196531	NACA	3167	4434.87	8024	3032.864	1917.001	5101	2429.001	1774.003
ENSG00000196534	OR9K1P	0	0	0	0	0	0	2	14
ENSG00000196668	LINC00173	15	4	12	26	44	2	43	23
ENSG00000196850	PPTC7	1526	826	1558	2018	1496	1267	1445	819
ENSG00000196876	SCN8A	19	20.001	21	9	9.999	19	7	127.999
ENSG00000196917	HCAR1	2	0	10	0	5	1	0	29
ENSG00000196935	SRGAP1	33	8.999	6	57	50	2	32	182
ENSG00000196946	ZNF705A	3	0	5	4	7	3	2	9
ENSG00000197111	PCBP2	2498.935	4292.898	3199.298	3540.407	2866.285	2971.509	2264.022	1564.011
ENSG00000197301	HMGA2-AS1	11	8	16	8	18	10	17	39
ENSG00000197376	ENSG00000197376	0	0	0	0	0	0	0	10
ENSG00000197503	LINC00477	1	0	0	0	0	0	0	5
ENSG00000197614	MFAP5	2	0	1	0	1	0	0	16
ENSG00000197651	CCER1	0	0	1	0	0	0	0	10
ENSG00000197653	DNAH10	11	10	14	26	16	5	5	39
ENSG00000197706	OR6C74	1	0	2	1	0	0	0	27
ENSG00000197728	RPS26	578	893.999	590	653	737.001	1376.999	193	965
ENSG00000197757	HOXC6	0	0	2	0	0	0	0	20
ENSG00000197837	H4-16	378	696	1277	516	352	1063	303	200
ENSG00000197870	PRB3	0	0	0	0	0	0	0	0
ENSG00000197905	TEAD4	0	0	0	2	1	0	0	1
ENSG00000197992	CLEC9A	26	8	15	22	21	30	14	21
ENSG00000198001	IRAK4	2009.998	929.998	1562	2039.999	2157.002	1273.998	1499.999	680.998
ENSG00000198015	MRPL42	323.855	805.999	1000.999	320.999	235.001	542.999	250.555	447.999
ENSG00000198040	ZNF84	246	482.999	868.999	173.999	165	415.001	121	255.999
ENSG00000198056	PRIM1	44	160.884	189	42.743	52.001	102	46.001	50
ENSG00000198134	PTMAP9	0	1	0	0	0	0	0	1
ENSG00000198178	CLEC4C	79	32	56	250	0	61	129	8
ENSG00000198270	TMEM116	97	222.001	397	70.001	87	249	37	133.999
ENSG00000198324	PHETA1	22	12	34	16	6	33	10	33
ENSG00000198353	HOXC4	1	4	2	1	8	0	0	15
ENSG00000198393	ZNF26	263.999	571	1207	327	211	603	199	384
ENSG00000198431	TXNRD1	2475.002	1146.999	1808	3306	2262	1841.001	1910	861
ENSG00000198598	MMP17	11	9	20	5	3	11	5	18
ENSG00000198671	ENSG00000198671	0	0	0	0	0	0	0	6
ENSG00000198673	TAFA2	432	108	310	606	399	159	282	101
ENSG00000198678	OR5BS1P	0	0	0	0	0	0	0	3
ENSG00000198707	CEP290	267	545	900.002	239.998	163	520.999	131.999	289
ENSG00000198774	RASSF9	0	0	0	1	2	0	0	16
ENSG00000198812	LRRC10	0	0	0	0	0	0	0	10
ENSG00000198855	FICD	52	110	138.001	115.001	53.999	94	45	67
ENSG00000198923	ENSG00000198923	0	0	0	0	0	0	0	0
ENSG00000199122	MIR148B	0	0	0	0	0	0	0	0
ENSG00000199172	MIR331	0	0	0	0	0	0	0	0
ENSG00000199179	MIRLET7I	0	0	0	0	0	0	0	0
ENSG00000199220	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199237	RNU6-834P	0	0	0	0	0	0	0	0
ENSG00000199245	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199394	RNU6-600P	0	0	0	0	0	0	0	0
ENSG00000199415	RNA5SP370	0	0	0	0	0	0	0	0
ENSG00000199506	RNU6-247P	0	0	0	0	0	0	0	0
ENSG00000199551	RNU6-545P	0	0	0	0	0	0	0	0
ENSG00000199556	RNA5SP361	0	0	0	0	0	0	0	0
ENSG00000199566	ENSG00000199566	0	0	0	0	0	0	0	0
ENSG00000199571	ENSG00000199571	0	0	0	0	0	0	0	0
ENSG00000199584	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199740	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199809	RNA5SP374	0	0	0	0	0	0	0	0
ENSG00000199824	RNU6-199P	0	0	0	0	0	0	0	0
ENSG00000199843	RNA5SP358	0	0	0	0	0	0	0	0
ENSG00000199845	RNA5SP375	0	0	0	0	0	0	0	0
ENSG00000199886	RNU6-249P	0	0	0	0	0	0	0	0
ENSG00000199895	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199899	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199903	RNU6-1273P	0	0	0	0	0	0	0	0
ENSG00000199912	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000199933	RNY1P16	0	0	0	0	0	0	0	0
ENSG00000200011	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000200060	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000200105	RNU6-251P	0	0	0	0	0	0	0	0
ENSG00000200112	ENSG00000200112	0	0	0	0	0	0	0	0
ENSG00000200135	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000200183	RNU6-238P	0	0	0	0	0	0	0	0
ENSG00000200247	RNU6-254P	0	0	0	0	0	0	0	0
ENSG00000200274	RNU4-32P	0	0	0	0	0	0	0	0
ENSG00000200296	RNU1-83P	0	0	0	0	0	0	0	0
ENSG00000200303	RNU6-940P	0	0	0	0	0	0	0	0
ENSG00000200309	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000200345	RNU6-485P	0	0	0	0	0	0	0	0
ENSG00000200388	RNU6-618P	0	0	0	0	0	0	0	0
ENSG00000200428	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000200475	RN7SKP162	0	0	0	0	0	0	0	0
ENSG00000200483	RNU6-1017P	0	0	0	0	0	0	0	0
ENSG00000200516	RNA5SP378	0	0	0	0	0	0	0	0
ENSG00000200665	RNU6-1188P	0	0	0	0	0	0	0	0
ENSG00000200688	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000200794	RN7SKP250	0	0	0	0	0	0	0	0
ENSG00000200795	RNU4-1	57	403	62	66	9	25	7	2
ENSG00000200814	RNU6-595P	0	0	0	0	0	0	0	0
ENSG00000200830	RN7SKP134	2	1	0	1	2	0	0	0
ENSG00000200885	RNU1-146P	0	0	0	0	0	0	0	0
ENSG00000200897	ENSG00000200897	0	0	0	0	0	0	0	0
ENSG00000200953	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201042	ENSG00000201042	0	0	0	0	0	0	0	0
ENSG00000201168	RNA5SP368	0	0	0	0	0	0	0	0
ENSG00000201198	RNU6-879P	0	0	0	0	0	0	0	0
ENSG00000201208	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201228	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201296	RNU4-41P	0	0	0	0	0	0	0	0
ENSG00000201324	RNU6-361P	0	0	0	0	0	0	0	0
ENSG00000201382	RNU6-558P	0	0	0	0	0	0	0	0
ENSG00000201428	RN7SKP71	1161	1202	342	561	231	355	169	39
ENSG00000201435	RNU4-24P	0	0	0	0	0	0	0	0
ENSG00000201439	RNU4-67P	0	0	0	0	0	0	0	0
ENSG00000201469	RNA5SP379	0	0	0	0	0	0	0	0
ENSG00000201476	RNA5SP353	0	0	0	0	0	0	0	0
ENSG00000201502	ENSG00000201502	0	0	0	0	0	0	0	0
ENSG00000201549	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201563	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201579	RNU6-343P	0	0	0	0	0	0	0	0
ENSG00000201612	RN7SKP15	0	0	0	0	0	0	0	0
ENSG00000201624	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201663	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201708	RNA5SP359	0	0	0	0	0	0	0	0
ENSG00000201780	RNU6-275P	0	0	0	0	0	0	0	0
ENSG00000201788	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000201809	U8	0	0	0	0	0	0	0	0
ENSG00000201909	RNU6-590P	0	0	0	0	0	0	0	0
ENSG00000201942	RNA5SP363	0	0	0	0	0	0	0	0
ENSG00000201945	SNORA70	0	0	0	0	0	0	0	0
ENSG00000202034	RNU6-399P	0	0	0	0	0	0	0	0
ENSG00000202146	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000202187	RNA5SP355	0	0	0	0	0	0	0	0
ENSG00000202249	RNU5E-5P	0	0	0	0	0	0	0	0
ENSG00000202318	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000202324	RNA5SP366	0	0	0	0	0	0	0	0
ENSG00000202335	ENSG00000202335	0	0	0	0	0	0	0	0
ENSG00000202368	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000202470	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000202471	RNU4-20P	0	0	0	0	0	0	0	0
ENSG00000202534	RNU6-1329P	0	0	0	0	0	0	0	0
ENSG00000202538	RNU4-2	432	2248	165	236	64	156	54	11
ENSG00000203408	OR6C71P	0	0	0	0	0	0	0	4
ENSG00000203437	ENSG00000203437	0	0	0	0	0	0	0	0
ENSG00000203585	LINC02408	0	0	0	0	0	0	0	3
ENSG00000203593	ENSG00000203593	0	0	0	0	0	0	0	6
ENSG00000203648	ENSG00000203648	0	0	2	0	0	0	0	6
ENSG00000204583	LRCOL1	0	0	0	0	0	0	0	0
ENSG00000204603	LINC01257	1	0	0	0	1	0	0	14
ENSG00000204671	IL31	0	0	0	0	0	0	0	0
ENSG00000204842	ATXN2	223	330.998	380	297	269.999	244	212.999	276.001
ENSG00000204852	TCTN1	60.001	71	242.001	76	40	101	56.999	184
ENSG00000204856	FAM216A	47.001	61.999	161	39	28	68	54	60.999
ENSG00000204954	C12orf73	14	30	48	20	8	24	11	33
ENSG00000205056	LINC02397	220.757	160.458	771.016	156.065	103.134	188.044	122.538	202.49
ENSG00000205057	CLLU1-AS1	0	0	0	0	0	0	0	1
ENSG00000205323	SARNP	129.463	159.001	192.999	160.001	122	146.001	70.001	53
ENSG00000205327	OR6C68	0	0	2	0	1	1	0	0
ENSG00000205328	OR6C65	0	0	0	0	0	0	0	0
ENSG00000205329	OR6C3	0	1	1	0	0	0	0	4
ENSG00000205330	OR6C1	0	0	0	0	2	0	0	12
ENSG00000205331	OR6C72P	0	0	0	0	0	0	0	1
ENSG00000205352	PRR13	357.525	99.067	139.65	318.148	320.434	165.017	253.88	80.135
ENSG00000205420	KRT6A	0	0	0	0	0	0	0	2.317
ENSG00000205426	KRT81	0	0	1	0	0	0	0	4.184
ENSG00000205537	ENSG00000205537	3	0	4	5	2	0	9	5
ENSG00000205592	MUC19	5	1	9	3	1	2	4	95
ENSG00000205693	MANSC4	0	0	2	0	0	0	0	6
ENSG00000205707	ETFRF1	95	88	146	85	86	43	72.001	61
ENSG00000205754	SLCO1B7	0	0	0	0	0	0	0	0
ENSG00000205791	LOH12CR2	4	5	1	18	8	2	6	22
ENSG00000205809	KLRC2	11.06	274.36	45.633	46.364	203.926	73.36	5.151	12.498
ENSG00000205810	KLRC3	33.503	70.958	64.519	32.577	48.567	38.672	6.601	24.785
ENSG00000205846	CLEC6A	57	44	35	69	37	24	28	5
ENSG00000205857	NANOGNB	0	0	0	0	0	0	0	9
ENSG00000205885	C1RL-AS1	288	197	309	438	818	203	206.999	157
ENSG00000206612	SNORA2A	0	1	0	0	0	0	0	0
ENSG00000206636	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000206650	SNORA70G	0	0	0	0	0	0	0	0
ENSG00000206662	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000206749	RNU6-1083P	0	0	0	0	0	0	0	0
ENSG00000206790	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000206850	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000206897	SNORA9B	0	0	0	0	0	0	0	0
ENSG00000206899	RNU6-36P	0	0	0	0	0	0	0	0
ENSG00000206914	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000206929	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000206992	RNU6-574P	0	0	0	0	0	0	0	0
ENSG00000207010	RNU6-318P	0	0	0	0	0	0	0	0
ENSG00000207026	RNU6-472P	0	0	0	0	0	0	0	0
ENSG00000207031	SNORD59A	0	0	0	0	0	0	0	0
ENSG00000207099	RNU6-166P	0	0	0	0	0	0	0	0
ENSG00000207136	RNU6-769P	0	0	0	0	0	0	0	0
ENSG00000207142	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207176	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207189	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207313	SNORA2B	0	0	0	0	0	0	0	0
ENSG00000207365	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207381	RNU6-950P	0	0	0	0	0	0	0	0
ENSG00000207387	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207414	RNU6-768P	0	0	0	0	0	0	0	0
ENSG00000207467	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000207492	RNU6-713P	0	0	0	0	0	0	0	0
ENSG00000207546	MIR548C	0	0	0	0	0	0	0	0
ENSG00000207571	MIR615	0	0	0	0	0	0	0	0
ENSG00000207586	MIR135A2	0	0	0	0	0	0	0	0
ENSG00000207622	MIR619	0	0	0	0	0	0	0	0
ENSG00000207708	MIR141	0	0	0	0	0	0	0	0
ENSG00000207713	MIR200C	0	0	0	0	0	0	0	0
ENSG00000207763	MIR617	0	0	0	0	0	0	0	0
ENSG00000207789	MIR26A2	0	0	0	0	0	0	0	0
ENSG00000207924	MIR196A2	0	0	0	0	0	0	0	0
ENSG00000207967	MIR620	0	0	0	0	0	0	0	0
ENSG00000207983	MIR613	0	0	0	0	0	0	0	0
ENSG00000208022	MIR618	0	0	0	0	0	0	0	0
ENSG00000208028	MIR616	0	0	0	0	0	0	0	0
ENSG00000208892	SNORA49	7	26	6	7	0	2	0	0
ENSG00000211455	STK38L	1944	639.998	1276	1889	1465	1150.999	1323	745
ENSG00000211584	SLC48A1	42	339	120	125	52	124	159	63
ENSG00000212124	TAS2R19	49	91	242	84	21	89	39	45
ENSG00000212125	TAS2R15P	48	106	186	62	17	56	28	26
ENSG00000212126	TAS2R50	18	34	88	20	7	38	9	16
ENSG00000212127	TAS2R14	44	126.163	324.822	83.539	22	102	52.222	67
ENSG00000212128	TAS2R13	19	72	127	28	20	47	22	30
ENSG00000212138	RNA5SP372	0	0	0	0	0	0	0	0
ENSG00000212154	RNA5SP377	0	0	0	0	0	0	0	0
ENSG00000212172	RNU1-149P	0	0	0	0	0	0	0	0
ENSG00000212251	RNA5SP376	0	0	0	0	0	0	0	0
ENSG00000212298	RNU6-1009P	0	0	0	0	0	0	0	0
ENSG00000212345	RNU6-700P	0	0	0	0	0	0	0	0
ENSG00000212358	RNU6-837P	0	0	0	0	0	0	0	0
ENSG00000212383	ENSG00000212383	0	0	0	0	0	0	0	0
ENSG00000212432	SNORA75	0	0	0	0	0	0	0	0
ENSG00000212440	SNORA75	0	0	0	0	0	0	0	0
ENSG00000212443	SNORA53	2792	1007	1167	632	593	1204	598	75
ENSG00000212448	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000212461	ENSG00000212461	0	0	0	0	0	0	0	0
ENSG00000212475	RNU6-400P	0	0	0	0	0	0	0	0
ENSG00000212496	RNU6-1093P	0	0	0	0	0	0	0	0
ENSG00000212533	SNORA75	0	0	0	0	0	0	0	0
ENSG00000212535	RNU6-808P	0	0	0	0	0	0	0	0
ENSG00000212549	RNA5SP354	0	0	0	0	0	0	0	0
ENSG00000212594	U8	0	0	0	0	0	0	0	0
ENSG00000212599	RNU6-279P	0	0	0	0	0	0	0	0
ENSG00000212694	LINC01089	72.336	74.999	165.922	112.082	80	76.4	71	56.779
ENSG00000213049	HNRNPA1P34	0	0	1	0	0	0	0	7
ENSG00000213137	ARF1P2	6	13	6	4	5	10	4	6
ENSG00000213144	ENSG00000213144	0	0	1	0	0	0	1	8
ENSG00000213152	RPL7AP60	7	16	27	21	11	27	25	16
ENSG00000213235	EEF1A1P16	1	6	2	0	0	0	0	2
ENSG00000213250	RBMS2P1	1.991	1.057	1	1	3	0	0	9.999
ENSG00000213270	RPL6P25	0	0	0	0	0	0	0	3
ENSG00000213272	RPL7AP9	0	2	0	5	0	0	0	1
ENSG00000213343	RPL21P18	0	0	0	0	0	0	0	0
ENSG00000213344	PCNPP3	0	0	0	0	0	0	0	5
ENSG00000213352	GAPDHP44	0	0	0	0	0	0	0	5
ENSG00000213363	RPS3P6	0	4	1	12	8	2	2	3
ENSG00000213442	RPL18AP3	52	73	194	46	36	99	50	65
ENSG00000213443	NPM1P7	130.152	186.995	484.474	91.501	122.916	370.499	78.536	61.659
ENSG00000213451	OR6C69P	0	0	0	0	0	0	0	2
ENSG00000213470	ENSG00000213470	0	0	0	0	0	0	0	1
ENSG00000213736	BRI3P2	0	0	0	0	0	0	0	0
ENSG00000213782	DDX47	185.777	339.999	806	202.001	180.715	447.001	116.663	301.001
ENSG00000213809	KLRK1	431.715	1770.801	1395.802	418.496	600.275	1158.566	217.501	490.646
ENSG00000213942	ENSG00000213942	0	0	0	0	0	0	0	2
ENSG00000213970	ENSG00000213970	0	0	0	0	0	0	0	5
ENSG00000214029	ZNF891	277	583	1048	217	188	503	146	388
ENSG00000214039	LINC02418	1	0	3	0	0	0	0	39
ENSG00000214043	LINC02347	0	0	7	0	0	0	1	12
ENSG00000214198	TTC41P	6	18	30.999	6	9	15	4	24
ENSG00000214203	RPS4XP1	14	3	5	8	12	7	8	6
ENSG00000214487	OR7E148P	0	0	0	0	0	0	0	0
ENSG00000214511	HIGD1C	0	0	0	0	0	0	0	0
ENSG00000214650	ENSG00000214650	0	0	1	0	0	0	0	9
ENSG00000214700	C12orf71	0	0	0	0	0	0	0	2
ENSG00000214760	RPL21P1	0	0	0	0	0	0	0	3
ENSG00000214772	GUCY2C-AS1	0	0	0	2	4	0	1	1
ENSG00000214776	ENSG00000214776	14.095	17.051	29.902	11.772	1.514	16.983	0	0
ENSG00000214826	DDX12P	3.722	21.676	31.019	11.878	12.891	13.92	4	12.959
ENSG00000214851	LINC00612	0	3	7	0	1	1	0	12
ENSG00000215009	ACSM4	0	0	0	0	0	0	0	6
